Seq,WOB,RPM,GR,ROP,Q,Torque,Pressure,BlockPos,TFAC,DepthHole,HookLoadA,MWout,TempMudin,TorqueRel,TorqueAbs,Flowout,Pressure,ROPI,ECDBottom,ECDBit,Overpull,HookLoad,OnbtmStatus,InslipsStatus,Depth,DateTime,Date,Time,Wellid,Formation,Activity,BitSize,HoleDepthRounded,ROP,ROP1,ROPI
46175,23.5256,81.7395,18.0236,33.8038,1179.4994,1485.6056,2573.2251,19.0034,1,3501.8254,227.4022,6.4914,63.9199,0,1485.6056,0,2573.2251,33.8038,8.3,8.3,0,251.1357,1,0,3501.8253,5/28/2012 18:28,5/28/2012,0.769733796,12a,Ekofisk,Drilling,17.5,3502,34.0352,38.9711,33.8038
46176,22.3957,81.4289,18.0236,18.202,1176.6368,1717.3947,2562.6599,19.0034,1,3501.8657,228.6742,6.4914,63.9199,0,1717.3947,0,2562.6599,18.202,8.3,8.3,0,251.1365,1,0,3501.8657,5/28/2012 18:28,5/28/2012,0.769791667,12a,Ekofisk,Drilling,17.5,3502,34.0352,37.3711,18.202
46177,21.3351,81.5774,14.5259,54.6267,1172.2515,1519.3175,2553.0098,18.829,1,3502.0269,229.8397,6.4987,63.9199,0,1519.3175,0,2553.0098,54.6267,8.3,8.3,0,251.1362,1,0,3502.0269,5/28/2012 18:28,5/28/2012,0.769849537,12a,Ekofisk,Drilling,17.5,3503,38.6137,40.2042,54.6267
46178,22.267,81.9755,14.5259,65.033,1174.059,1334.3798,2544.1665,18.6546,1,3502.0269,228.6845,6.4987,63.9199,0,1334.3798,0,2544.1665,65.033,8.3,8.3,0,251.1328,1,0,3502.0269,5/28/2012 18:28,5/28/2012,0.769907407,12a,Ekofisk,Drilling,17.5,3503,38.6137,38.1049,65.033
46179,23.207,82.0238,14.5259,33.8166,1179.5612,1258.1486,2555.2288,18.5675,1,3502.0674,227.9372,6.4987,63.9199,0,1258.1486,0,2555.2288,33.8166,8.3,8.3,0,251.1336,1,0,3502.0673,5/28/2012 18:28,5/28/2012,0.769965278,12a,Ekofisk,Drilling,17.5,3503,38.6137,36.6184,33.8166
46180,22.6716,82.2214,14.5259,36.4169,1181.4584,1153.7096,2543.8369,18.4803,1,3502.1479,228.3732,6.4987,63.9199,0,1153.7096,0,2543.8369,36.4169,8.3,8.3,0,251.1318,1,0,3502.1479,5/28/2012 18:28,5/28/2012,0.770023148,12a,Ekofisk,Drilling,17.5,3503,38.6137,40.1109,36.4169
46181,23.7849,82.0185,14.5259,39.0172,1176.5165,1253.429,2547.3545,18.4803,1,3502.1882,227.3536,6.4987,63.9199,0,1253.429,0,2547.3545,39.0172,8.3,8.3,0,251.1326,1,0,3502.1882,5/28/2012 18:28,5/28/2012,0.770081019,12a,Ekofisk,Drilling,17.5,3503,38.6137,38.1453,39.0172
46182,23.1392,81.8776,14.5259,18.202,1177.9775,1479.6052,2530.9209,18.4803,1,3502.1882,227.9624,6.4987,63.9199,0,1479.6052,0,2530.9209,18.202,8.3,8.3,0,251.1326,1,0,3502.1882,5/28/2012 18:29,5/28/2012,0.770138889,12a,Ekofisk,Drilling,17.5,3503,38.6137,36.2262,18.202
46183,23.7219,82.0007,14.5259,26.0029,1175.8309,1325.9148,2553.0181,18.4803,1,3502.3091,227.4289,6.4987,63.9199,0,1325.9148,0,2553.0181,26.0029,8.3,8.3,0,251.1341,1,0,3502.3092,5/28/2012 18:29,5/28/2012,0.770196759,12a,Ekofisk,Drilling,17.5,3503,38.6137,41.7173,26.0029
46184,21.7581,82.1616,14.5259,52.0058,1175.8933,1123.4556,2554.968,18.3059,1,3502.3899,229.4854,6.4987,63.9199,0,1123.4556,0,2554.968,52.0058,8.3,8.3,0,251.1341,1,0,3502.2689,5/28/2012 18:29,5/28/2012,0.77025463,12a,Ekofisk,Drilling,17.5,3503,38.6137,39.4623,52.0058
46185,22.2965,81.8155,14.5259,44.205,1177.7185,1459.6052,2566.4968,18.3059,1,3502.3899,228.8116,6.4987,63.9199,0,1459.6052,0,2566.4968,44.205,8.3,8.3,0,251.1323,1,0,3502.3495,5/28/2012 18:29,5/28/2012,0.7703125,12a,Ekofisk,Drilling,17.5,3503,38.6137,37.4127,44.205
46186,23.6971,81.7066,14.5259,18.202,1179.2281,1560.0515,2556.7424,18.3059,1,3502.4705,227.4143,6.4987,63.9199,0,1560.0515,0,2556.7424,18.202,8.3,8.3,0,251.1347,1,0,3502.4705,5/28/2012 18:29,5/28/2012,0.77037037,12a,Ekofisk,Drilling,17.5,3503,38.6137,35.7737,18.202
46187,22.8512,82.0348,14.5259,26.0029,1176.1604,1284.9401,2557.6667,18.3059,1,3502.4705,228.1947,6.4987,63.9199,0,1284.9401,0,2557.6667,26.0029,8.3,8.3,0,251.1339,1,0,3502.4302,5/28/2012 18:29,5/28/2012,0.770428241,12a,Ekofisk,Drilling,17.5,3503,38.6137,34.1023,26.0029
46188,22.6001,82.1055,14.5259,41.5919,1175.5264,1195.7256,2563.7034,18.3059,1,3502.551,228.5318,6.4987,63.9199,0,1195.7256,0,2563.7034,41.5919,8.3,8.3,0,251.1347,1,0,3502.4705,5/28/2012 18:29,5/28/2012,0.770486111,12a,Ekofisk,Drilling,17.5,3503,38.6137,39,41.5919
46189,22.7182,81.9933,14.5259,31.1907,1178.2654,1312.3733,2573.9307,18.2187,1,3502.5916,228.424,6.4987,63.9199,0,1312.3733,0,2573.9307,31.1907,8.3,8.3,0,251.1353,1,0,3502.5915,5/28/2012 18:29,5/28/2012,0.770543981,12a,Ekofisk,Drilling,17.5,3503,38.6137,37.1827,31.1907
46190,22.8072,82.1527,14.5259,26.0004,1175.2255,1221.9249,2561.7527,18.2187,1,3502.6721,228.2696,6.4987,63.9199,0,1221.9249,0,2561.7527,26.0004,8.3,8.3,0,251.1369,1,0,3502.6721,5/28/2012 18:29,5/28/2012,0.770601852,12a,Ekofisk,Drilling,17.5,3503,38.6137,40.9316,26.0004
46191,22.1042,82.3449,14.5259,36.4041,1178.2528,1024,2548.0989,18.2187,1,3502.7124,228.9654,6.4987,63.9199,0,1024,0,2548.0989,36.4041,8.3,8.3,0,251.1345,1,0,3502.5511,5/28/2012 18:29,5/28/2012,0.770659722,12a,Ekofisk,Drilling,17.5,3503,38.6137,38.7411,36.4041
46192,21.6966,82.1422,14.5259,36.4143,1176.6188,1152.1567,2510.0652,18.1349,1,3502.7527,229.5157,6.4987,63.9199,0,1152.1567,0,2510.0652,36.4143,8.3,8.3,0,251.1329,1,0,3502.5511,5/28/2012 18:29,5/28/2012,0.770717593,12a,Ekofisk,Drilling,17.5,3503,38.6137,38.6956,36.4143
46193,22.5467,81.8894,14.5259,18.2149,1178.8939,1432.8285,2544.3455,18.1349,1,3502.793,228.5434,6.4987,63.9199,0,1432.8285,0,2544.3455,18.2149,8.3,8.3,0,251.1376,1,0,3502.7931,5/28/2012 18:29,5/28/2012,0.770775463,12a,Ekofisk,Drilling,17.5,3503,38.6137,37.003,18.2149
46194,22.2937,81.7254,14.5259,18.2072,1177.2556,1540.1731,2551.9868,18.1349,1,3502.793,228.7766,6.4987,63.9199,0,1540.1731,0,2551.9868,18.2072,8.3,8.3,0,251.1376,1,0,3502.7931,5/28/2012 18:30,5/28/2012,0.770833333,12a,Ekofisk,Drilling,17.5,3503,38.6137,39.6989,18.2072
46195,21.8096,81.8228,14.5259,23.4154,1174.5853,1457.2518,2535.4763,18.1349,1,3502.8738,229.3183,6.4987,63.9199,0,1457.2518,0,2535.4763,23.4154,8.3,8.3,0,251.1368,1,0,3502.7527,5/28/2012 18:30,5/28/2012,0.770891204,12a,Ekofisk,Drilling,17.5,3503,38.6137,38.0011,23.4154
46196,22.514,81.7223,14.5259,31.2163,1176.3918,1506.604,2569.1831,18.1349,1,3502.9543,228.6843,6.4987,63.9199,0,1506.604,0,2569.1831,31.2163,8.3,8.3,0,251.1407,1,0,3502.9544,5/28/2012 18:30,5/28/2012,0.770949074,12a,Ekofisk,Drilling,17.5,3503,38.6137,36.6732,31.2163
46197,21.8528,81.8457,14.5259,28.6058,1179.624,1469.246,2542.1602,18.1349,1,3502.9543,229.3082,6.4987,63.9199,0,1469.246,0,2542.1602,28.6058,8.3,8.3,0,251.1399,1,0,3502.914,5/28/2012 18:30,5/28/2012,0.771006944,12a,Ekofisk,Drilling,17.5,3503,38.6137,34.9013,28.6058
46198,21.5706,81.9566,14.5259,13.0015,1182.1707,1337.0857,2548.853,18.1349,1,3502.9543,229.5653,6.4987,63.9199,0,1337.0857,0,2548.853,13.0015,8.3,8.3,0,251.1399,1,0,3502.914,5/28/2012 18:30,5/28/2012,0.771064815,12a,Ekofisk,Drilling,17.5,3503,38.6137,33.2942,13.0015
46199,21.0102,82.1976,15.0083,23.4026,1180.1672,1115.8436,2536.7131,18.1349,1,3503.0349,230.174,6.5059,63.9199,0,1115.8436,0,2536.7131,23.4026,8.3,8.3,0,251.1407,1,0,3502.9544,5/28/2012 18:30,5/28/2012,0.771122685,12a,Ekofisk,Drilling,17.5,3504,33.502,34.9985,23.4026
46200,21.7877,82.0098,15.0083,46.8053,1173.0083,1333.7124,2512.8555,18.1349,1,3503.156,229.3512,6.5059,63.9199,0,1333.7124,0,2512.8555,46.8053,8.3,8.3,0,251.1446,1,0,3503.156,5/28/2012 18:30,5/28/2012,0.771180556,12a,Ekofisk,Drilling,17.5,3504,33.502,36.8984,46.8053
46201,21.3777,81.949,15.0083,52.0058,1177.9055,1360.5165,2541.1765,18.1349,1,3503.156,229.735,6.5059,63.9199,0,1360.5165,0,2541.1765,52.0058,8.3,8.3,0,251.1431,1,0,3503.0753,5/28/2012 18:30,5/28/2012,0.771238426,12a,Ekofisk,Drilling,17.5,3504,33.502,35.1174,52.0058
46202,20.7377,81.9759,15.0083,33.8038,1178.4843,1315.0183,2543.5493,18.1349,1,3503.156,230.3654,6.5059,63.9199,0,1315.0183,0,2543.5493,33.8038,8.3,8.3,0,251.1431,1,0,3503.0753,5/28/2012 18:30,5/28/2012,0.771296296,12a,Ekofisk,Drilling,17.5,3504,33.502,33.5072,33.8038
46203,20.2765,81.7302,15.0083,20.8023,1180.5679,1573.9081,2572.8726,17.9673,1,3503.2769,231.0049,6.5059,63.9199,0,1573.9081,0,2572.8726,20.8023,8.3,8.3,0,251.1437,1,0,3503.2366,5/28/2012 18:30,5/28/2012,0.771354167,12a,Ekofisk,Drilling,17.5,3504,33.502,35.8554,20.8023
46204,20.4518,81.8281,15.0083,41.6047,1178.2474,1425.9565,2542.3582,17.9673,1,3503.3174,230.674,6.5059,63.9199,0,1425.9565,0,2542.3582,41.6047,8.3,8.3,0,251.1445,1,0,3503.3173,5/28/2012 18:30,5/28/2012,0.771412037,12a,Ekofisk,Drilling,17.5,3504,33.502,34.2944,41.6047
46205,19.0816,81.9152,15.0083,46.8053,1175.6083,1332.4561,2553.9929,17.7998,1,3503.3979,232.0321,6.5059,63.9199,0,1332.4561,0,2553.9929,46.8053,8.3,8.3,0,251.1428,1,0,3503.3979,5/28/2012 18:30,5/28/2012,0.771469907,12a,Ekofisk,Drilling,17.5,3504,33.502,36.8329,46.8053
46206,20.3621,81.7353,15.0083,39.0044,1176.2316,1453.1464,2534.9468,17.6322,1,3503.3979,230.7645,6.5059,63.9199,0,1453.1464,0,2534.9468,39.0044,8.3,8.3,0,251.1396,1,0,3503.3979,5/28/2012 18:31,5/28/2012,0.771527778,12a,Ekofisk,Drilling,17.5,3504,33.502,38.1121,39.0044
46207,20.1444,81.9729,15.0083,49.4055,1178.5983,1274.9856,2537.5344,17.5484,1,3503.4785,231.0182,6.5059,63.9199,0,1274.9856,0,2537.5344,49.4055,8.3,8.3,0,251.1396,1,0,3503.3979,5/28/2012 18:31,5/28/2012,0.771585648,12a,Ekofisk,Drilling,17.5,3504,33.502,36.2005,49.4055
46208,20.5323,81.96,15.0083,49.4081,1181.9927,1344.6941,2556.5271,17.5484,1,3503.5591,230.5876,6.5059,63.9199,0,1344.6941,0,2556.5271,49.4081,8.3,8.3,0,251.1403,1,0,3503.4786,5/28/2012 18:31,5/28/2012,0.771643519,12a,Ekofisk,Drilling,17.5,3504,33.502,37.0491,49.4081
46209,24.0638,81.8664,15.0083,31.2035,1175.3055,1457.8333,2564.7546,17.4646,1,3503.5591,226.9808,6.5059,63.9199,0,1457.8333,0,2564.7546,31.2035,8.3,8.3,0,251.1395,1,0,3503.4786,5/28/2012 18:31,5/28/2012,0.771701389,12a,Ekofisk,Drilling,17.5,3504,33.502,35.2398,31.2035
46210,22.7871,82.0745,15.0083,7.7983,1174.8911,1286.4808,2568.6323,17.3808,1,3503.5591,228.294,6.5059,63.9199,0,1286.4808,0,2568.6323,7.7983,8.3,8.3,0,251.1371,1,0,3503.5189,5/28/2012 18:31,5/28/2012,0.771759259,12a,Ekofisk,Drilling,17.5,3504,33.502,33.5981,7.7983
46211,22.1099,81.7959,15.0083,23.4026,1176.187,1504.4412,2582.9207,17.3808,1,3503.6802,229.0824,6.5059,63.9199,0,1504.4412,0,2582.9207,23.4026,8.3,8.3,0,251.1402,1,0,3503.6802,5/28/2012 18:31,5/28/2012,0.77181713,12a,Ekofisk,Drilling,17.5,3504,33.502,34.2636,23.4026
46212,22.4583,81.9982,15.0083,26.0029,1179.0988,1373.4719,2546.916,17.3808,1,3503.6802,228.6681,6.5059,63.9199,0,1373.4719,0,2546.916,26.0029,8.3,8.3,0,251.1394,1,0,3503.6398,5/28/2012 18:31,5/28/2012,0.771875,12a,Ekofisk,Drilling,17.5,3504,33.502,32.7126,26.0029
46213,22.0817,81.7524,15.0083,7.8009,1177.6919,1489.3463,2540.0732,17.3808,1,3503.6802,229.0274,6.5059,63.9199,0,1489.3463,0,2540.0732,7.8009,8.3,8.3,0,251.1394,1,0,3503.6398,5/28/2012 18:31,5/28/2012,0.77193287,12a,Ekofisk,Drilling,17.5,3504,33.502,33.1782,7.8009
46214,21.1609,81.8646,15.0083,26.0029,1175.8309,1378.3829,2541.9521,17.3808,1,3503.7607,230.036,6.5059,63.9199,0,1378.3829,0,2541.9521,26.0029,8.3,8.3,0,251.141,1,0,3503.7205,5/28/2012 18:31,5/28/2012,0.771990741,12a,Ekofisk,Drilling,17.5,3504,33.502,33.7421,26.0029
46215,21.1792,81.9081,15.0083,26.0029,1178.3284,1419.4189,2571.8923,17.3808,1,3503.7607,229.989,6.5059,63.9199,0,1419.4189,0,2571.8923,26.0029,8.3,8.3,0,251.1417,1,0,3503.7608,5/28/2012 18:31,5/28/2012,0.772048611,12a,Ekofisk,Drilling,17.5,3504,33.502,32.2351,26.0029
46216,21.044,81.9714,15.0083,5.2006,1177.0597,1224.9702,2554.801,17.3808,1,3503.7607,230.08,6.5059,63.9199,0,1224.9702,0,2554.801,5.2006,8.3,8.3,0,251.1417,1,0,3503.7608,5/28/2012 18:31,5/28/2012,0.772106481,12a,Ekofisk,Drilling,17.5,3504,33.502,30.8599,5.2006
46217,20.9246,82.2739,15.0083,18.2149,1175.1453,994.23,2541.4766,17.3808,1,3503.9221,230.2392,6.5059,63.9199,0,994.23,0,2541.4766,18.2149,8.3,8.3,0,251.1449,1,0,3503.9221,5/28/2012 18:31,5/28/2012,0.772164352,12a,Ekofisk,Drilling,17.5,3504,33.502,33.5122,18.2149
46218,20.4373,82.2583,15.0083,52.0315,1177.9233,968.4408,2552.5081,17.3808,1,3503.9624,230.7171,6.5059,63.9199,0,968.4408,0,2552.5081,52.0315,8.3,8.3,0,251.1456,1,0,3503.9624,5/28/2012 18:32,5/28/2012,0.772222222,12a,Ekofisk,Drilling,17.5,3504,33.502,36.4368,52.0315
46219,20.289,82.1503,15.0083,44.2229,1177.7975,1127.9885,2543.2913,17.297,1,3503.9624,230.8307,6.5135,63.9199,0,1127.9885,0,2543.2913,44.2229,8.3,8.3,0,251.1425,1,0,3503.9221,5/28/2012 18:32,5/28/2012,0.772280093,12a,Ekofisk,Drilling,17.5,3504,33.4168,34.6877,44.2229
46220,19.11,82.0844,14.7696,23.4026,1177.1576,1210.0363,2534.4231,17.297,1,3504.043,232.0904,6.5135,63.9199,0,1210.0363,0,2534.4231,23.4026,8.3,8.3,0,251.1432,1,0,3503.8818,5/28/2012 18:32,5/28/2012,0.772337963,12a,Ekofisk,Drilling,17.5,3505,33.4168,35.3135,23.4026
46221,20.1158,81.9897,14.7696,46.8053,1176.9707,1264.042,2532.2791,17.297,1,3504.1641,231.1584,6.5135,63.9199,0,1264.042,0,2532.2791,46.8053,8.3,8.3,0,251.1479,1,0,3504.164,5/28/2012 18:32,5/28/2012,0.772395833,12a,Ekofisk,Drilling,17.5,3505,33.4168,38.5989,46.8053
46222,20.3083,81.8114,14.7696,46.8053,1178.8323,1439.8671,2543.0293,17.297,1,3504.1641,230.8182,6.5135,63.9199,0,1439.8671,0,2543.0293,46.8053,8.3,8.3,0,251.1464,1,0,3504.1237,5/28/2012 18:32,5/28/2012,0.772453704,12a,Ekofisk,Drilling,17.5,3505,33.4168,36.6395,46.8053
46223,19.0636,81.8018,14.7696,26.0029,1176.4452,1486.7745,2540.218,17.297,1,3504.1641,232.0923,6.5135,63.9199,0,1486.7745,0,2540.218,26.0029,8.3,8.3,0,251.1456,1,0,3504.0431,5/28/2012 18:32,5/28/2012,0.772511574,12a,Ekofisk,Drilling,17.5,3505,33.4168,34.8865,26.0029
46224,20.1714,81.9107,14.7696,13.0015,1177.9056,1331.0886,2566.3557,17.297,1,3504.2446,231.0609,6.5135,63.9199,0,1331.0886,0,2566.3557,13.0015,8.3,8.3,0,251.1495,1,0,3504.2447,5/28/2012 18:32,5/28/2012,0.772569444,12a,Ekofisk,Drilling,17.5,3505,33.4168,33.6062,13.0015
46225,19.6573,81.9568,14.7696,31.2035,1175.809,1257.3545,2537.2085,17.297,1,3504.2849,231.4466,6.5135,63.9199,0,1257.3545,0,2537.2085,31.2035,8.3,8.3,0,251.1503,1,0,3504.285,5/28/2012 18:32,5/28/2012,0.772627315,12a,Ekofisk,Drilling,17.5,3505,33.4168,35.4609,31.2035
46226,18.7386,81.9116,14.7696,44.205,1177.585,1302.1232,2552.8774,17.297,1,3504.3254,232.3713,6.5135,63.9199,0,1302.1232,0,2552.8774,44.205,8.3,8.3,0,251.1479,1,0,3504.164,5/28/2012 18:32,5/28/2012,0.772685185,12a,Ekofisk,Drilling,17.5,3505,33.4168,33.8179,44.205
46227,20.1357,81.7398,14.7696,26.0029,1176.1515,1498.5962,2568.3313,17.297,1,3504.3254,231.0817,6.5135,63.9199,0,1498.5962,0,2568.3313,26.0029,8.3,8.3,0,251.151,1,0,3504.3253,5/28/2012 18:32,5/28/2012,0.772743056,12a,Ekofisk,Drilling,17.5,3505,33.4168,32.306,26.0029
46228,19.081,81.8995,14.7696,7.8009,1176.7178,1350.6791,2542.0771,17.297,1,3504.3657,232.0315,6.5135,63.9199,0,1350.6791,0,2542.0771,7.8009,8.3,8.3,0,251.1518,1,0,3504.3657,5/28/2012 18:32,5/28/2012,0.772800926,12a,Ekofisk,Drilling,17.5,3505,33.4168,32.712,7.8009
46229,18.5351,82.078,14.7696,26.0029,1176.9973,1148.2268,2527.4966,17.297,1,3504.406,232.6256,6.5135,63.9199,0,1148.2268,0,2527.4966,26.0029,8.3,8.3,0,251.1526,1,0,3504.406,5/28/2012 18:32,5/28/2012,0.772858796,12a,Ekofisk,Drilling,17.5,3505,33.4168,31.3107,26.0029
46230,19.029,82.2979,14.7696,23.4026,1179.6946,995.2193,2532.4248,17.297,1,3504.406,232.0632,6.5135,63.9199,0,995.2193,0,2532.4248,23.4026,8.3,8.3,0,251.151,1,0,3504.3253,5/28/2012 18:33,5/28/2012,0.772916667,12a,Ekofisk,Drilling,17.5,3505,33.4168,30.0128,23.4026
46231,18.1722,82.4311,14.7696,36.4041,1178.2833,939.1785,2525.9604,17.297,1,3504.5269,233.0513,6.5135,63.9199,0,939.1785,0,2525.9604,36.4041,8.3,8.3,0,251.1542,1,0,3504.4866,5/28/2012 18:33,5/28/2012,0.772974537,12a,Ekofisk,Drilling,17.5,3505,33.4168,30.4107,36.4041
46232,18.4438,82.2748,14.7696,52.0058,1178.8495,1041.6357,2547.7188,17.297,1,3504.6077,232.7666,6.5135,63.9199,0,1041.6357,0,2547.7188,52.0058,8.3,8.3,0,251.1565,1,0,3504.5673,5/28/2012 18:33,5/28/2012,0.773032407,12a,Ekofisk,Drilling,17.5,3505,33.4168,33.2771,52.0058
46233,18.5241,82.0974,14.7696,46.8053,1176.0891,1211.676,2552.3931,17.297,1,3504.6479,232.5934,6.5135,63.9199,0,1211.676,0,2552.3931,46.8053,8.3,8.3,0,251.1573,1,0,3504.6479,5/28/2012 18:33,5/28/2012,0.773090278,12a,Ekofisk,Drilling,17.5,3505,33.4168,31.9274,46.8053
46234,17.4921,82.2805,14.7696,31.2035,1174.0183,1026.0383,2554.6025,16.9619,1,3504.6479,233.5786,6.5135,63.9199,0,1026.0383,0,2554.6025,31.2035,8.3,8.3,0,251.1509,1,0,3504.4866,5/28/2012 18:33,5/28/2012,0.773148148,12a,Ekofisk,Drilling,17.5,3505,33.4168,30.5641,31.2035
46235,17.6324,82.2161,14.7696,62.4121,1178.6178,1194.822,2543.3643,16.7105,1,3504.8899,233.5169,6.5135,63.9199,0,1194.822,0,2543.3643,62.4121,8.3,8.3,0,251.1506,1,0,3504.8898,5/28/2012 18:33,5/28/2012,0.773206019,12a,Ekofisk,Drilling,17.5,3505,33.4168,39.5656,62.4121
46236,20.8914,82.045,14.7696,78.0216,1180.2146,1303.3501,2546.8733,16.5429,1,3504.8899,230.2254,6.5135,63.9199,0,1303.3501,0,2546.8733,78.0216,8.3,8.3,0,251.145,1,0,3504.7689,5/28/2012 18:33,5/28/2012,0.773263889,12a,Ekofisk,Drilling,17.5,3505,33.4168,37.5358,78.0216
46237,21.1523,82.0145,14.7696,44.2152,1176.4568,1250.8732,2545.7307,16.3754,1,3504.8899,229.9905,6.5135,63.9199,0,1250.8732,0,2545.7307,44.2152,8.3,8.3,0,251.1433,1,0,3504.8495,5/28/2012 18:33,5/28/2012,0.773321759,12a,Ekofisk,Drilling,17.5,3505,33.4168,35.6848,44.2152
46238,20.942,82.0775,14.7696,5.1955,1176.6144,1120.574,2562.4106,16.124,1,3504.9705,230.2543,6.5135,63.9199,0,1120.574,0,2562.4106,5.1955,8.3,8.3,0,251.1408,1,0,3504.9705,5/28/2012 18:33,5/28/2012,0.77337963,12a,Ekofisk,Drilling,17.5,3505,33.4168,38.1361,5.1955
46239,21.8197,81.5276,14.7696,15.589,1176.7659,1815.5731,2551.9104,16.124,1,3504.9705,229.2088,6.5207,63.9199,0,1815.5731,0,2551.9104,15.589,8.3,8.3,0,251.1408,1,0,3504.9705,5/28/2012 18:33,5/28/2012,0.7734375,12a,Ekofisk,Drilling,17.5,3505,36.4965,36.476,15.589
46240,21.9528,81.3669,16.6276,33.7936,1176.6458,1856.61,2564.679,16.124,1,3505.051,229.2181,6.5207,63.9199,0,1856.61,0,2564.679,33.7936,8.3,8.3,0,251.1424,1,0,3505.0511,5/28/2012 18:33,5/28/2012,0.77349537,12a,Ekofisk,Drilling,17.5,3506,36.4965,36.7899,33.7936
46241,20.9305,81.9822,16.6276,39.0044,1176.6631,1318.827,2552.3586,15.9564,1,3505.1721,230.1783,6.5207,63.9199,0,1318.827,0,2552.3586,39.0044,8.3,8.3,0,251.1407,1,0,3505.1721,5/28/2012 18:33,5/28/2012,0.773553241,12a,Ekofisk,Drilling,17.5,3506,36.4965,44.5171,39.0044
46242,20.8977,82.0657,16.6276,83.2093,1172.4384,1218.7837,2554.3574,15.9564,1,3505.293,230.2609,6.5207,63.9199,0,1218.7837,0,2554.3574,83.2093,8.3,8.3,0,251.1407,1,0,3505.1318,5/28/2012 18:34,5/28/2012,0.773611111,12a,Ekofisk,Drilling,17.5,3506,36.4965,42.2437,83.2093
46243,22.1607,82.3734,16.6276,75.4085,1176.2229,867.5808,2555.0549,15.9564,1,3505.293,229.0324,6.5207,63.9199,0,867.5808,0,2555.0549,75.4085,8.3,8.3,0,251.1415,1,0,3505.1721,5/28/2012 18:34,5/28/2012,0.773668981,12a,Ekofisk,Drilling,17.5,3506,36.4965,39.9084,75.4085
46244,21.8587,82.4797,16.6276,5.2006,1179.4817,839.7607,2538.4412,15.7888,1,3505.293,229.267,6.5207,63.9199,0,839.7607,0,2538.4412,5.2006,8.3,8.3,0,251.139,1,0,3505.2124,5/28/2012 18:34,5/28/2012,0.773726852,12a,Ekofisk,Drilling,17.5,3506,36.4965,37.819,5.2006
46245,22.5062,82.283,16.6276,7.8009,1179.6686,995.3436,2560.5269,15.6213,1,3505.3335,228.6605,6.5207,63.9199,0,995.3436,0,2560.5269,7.8009,8.3,8.3,0,251.1381,1,0,3505.3334,5/28/2012 18:34,5/28/2012,0.773784722,12a,Ekofisk,Drilling,17.5,3506,36.4965,41.5616,7.8009
46246,21.6078,82.1616,16.6276,26.0029,1179.1652,1172.095,2546.3416,15.6213,1,3505.3738,229.5222,6.5207,63.9199,0,1172.095,0,2546.3416,26.0029,8.3,8.3,0,251.1389,1,0,3505.3737,5/28/2012 18:34,5/28/2012,0.773842593,12a,Ekofisk,Drilling,17.5,3506,36.4965,39.8431,26.0029
46247,22.5925,82.0023,16.6276,20.8023,1177.5049,1396.0613,2545.0479,15.6213,1,3505.3738,228.5578,6.5207,63.9199,0,1396.0613,0,2545.0479,20.8023,8.3,8.3,0,251.1381,1,0,3505.3334,5/28/2012 18:34,5/28/2012,0.773900463,12a,Ekofisk,Drilling,17.5,3506,36.4965,37.7611,20.8023
46248,22.2932,81.4253,16.6276,28.6058,1172.7858,1869.9518,2588.3384,15.6213,1,3505.4946,228.8938,6.5207,63.9199,0,1869.9518,0,2588.3384,28.6058,8.3,8.3,0,251.1412,1,0,3505.4947,5/28/2012 18:34,5/28/2012,0.773958333,12a,Ekofisk,Drilling,17.5,3506,36.4965,43.3737,28.6058
46249,20.1977,81.5846,16.6276,52.0059,1175.98,1650.3407,2567.2632,15.6213,1,3505.5349,230.9514,6.5207,63.9199,0,1650.3407,0,2567.2632,52.0059,8.3,8.3,0,251.1412,1,0,3505.4947,5/28/2012 18:34,5/28/2012,0.774016204,12a,Ekofisk,Drilling,17.5,3506,36.4965,40.9163,52.0059
46250,19.9216,81.6133,16.6276,65.0048,1179.1433,1660.7627,2565.0623,15.3699,1,3505.656,231.2636,6.5207,63.9199,0,1660.7627,0,2565.0623,65.0048,8.3,8.3,0,251.1403,1,0,3505.6157,5/28/2012 18:34,5/28/2012,0.774074074,12a,Ekofisk,Drilling,17.5,3506,36.4965,45.6258,65.0048
46251,21.3348,81.6182,16.6276,49.4055,1177.4694,1617.1553,2550.1143,15.2861,1,3505.7366,229.7701,6.5207,63.9199,0,1617.1553,0,2550.1143,49.4055,8.3,8.3,0,251.1394,1,0,3505.7366,5/28/2012 18:34,5/28/2012,0.774131944,12a,Ekofisk,Drilling,17.5,3506,36.4965,43.2568,49.4055
46252,20.6434,81.7382,16.6276,54.6061,1175.7507,1489.9657,2543.7961,15.1185,1,3505.7769,230.3938,6.5207,63.9199,0,1489.9657,0,2543.7961,54.6061,8.3,8.3,0,251.137,1,0,3505.7769,5/28/2012 18:34,5/28/2012,0.774189815,12a,Ekofisk,Drilling,17.5,3506,36.4965,41.1292,54.6061
46253,22.7875,81.754,16.6276,62.4326,1174.709,1533.0537,2571.177,15.1185,1,3505.8577,228.3396,6.5207,63.9199,0,1533.0537,0,2571.177,62.4326,8.3,8.3,0,251.137,1,0,3505.7769,5/28/2012 18:34,5/28/2012,0.774247685,12a,Ekofisk,Drilling,17.5,3506,36.4965,39.1085,62.4326
